author,url,text,section,title,sub_title,date,_id
247 -,https://www.brasil247.com/pt/247/economia/388892/Brasil-exporta-US$-142-bi-para-pa%C3%ADses-%C3%A1rabes-e-apenas-US$-321-milh%C3%B5es-para-Israel.htm," Dados oficiais do Ministério da Economia comprovam o risco para exportações brasileiras que a decisão do presidente Jair Bolsonaro de abrir um escritório de negócios em Jerusalém, anunciado nesta segunda-feira, 1, durante sua viagem oficial a Israel. 
Em 2018, o Brasil exportou US$ 14,223 bilhões para os países do Oriente Médio, sem contar Israel (Emirados Árabes, Turquia, Egito, Arábia Saudita, Irã, Palestina, Bahrein, Catar, Chipre, Iêmen, Jordânia, Kuwait, Líbano e Omã e Síria).
Este montante representa 5,92% do total das exportações brasileiras. 
Já para Israel, o Brasil exportou US$ 321 milhões no ano passado.
Leia, também, reportagem da Sptunik Brasil sobre as exportações brasileiras:
Balança comercial brasileira tem menor saldo positivo em três anos
A balança comercial brasileira fechou o mês de março com o menor saldo positivo em três anos, informou Agência Brasil.
No mês passado, Brasil exportou US$ 18,12 bilhões, ou seja, 1% a menos comparando com março do ano passado. As importações somaram US$ 13,130 bilhões.
Com o resultado de março, a balança comercial apresenta superávit de US$ 10,889 bilhões nos três primeiros meses do ano, com uma queda de 11,1%, comparando com o mesmo período de 2018, quando o superávit somou US$ 12,243 bilhões.
Nos três primeiros meses do ano, as exportações somaram US$ 53,026 bilhões, retração de 3% em relação ao mesmo período de 2018 pelo critério de média diária. As importações totalizaram US$ 42,138 bilhões, recuo de 0,7% na mesma comparação.
A maior parte da queda é resultado da crise na Argentina, principal comprador de produtos industrializados do Brasil e terceiro maior parceiro comercial do país. Somente em março, as exportações para o país vizinho caíram 48,4%.
Depois de o saldo da balança comercial ter encerrado 2018 em US$ 58,959 bilhões, o segundo maior resultado positivo da história, o mercado estima um superávit menor em 2019.
Segundo o boletim Focus do Banco Central, os analistas de mercado preveem superávit de US$ 50,25 bilhões para este ano. O Ministério da Economia ainda não fez projeções oficiais para o saldo da balança comercial em 2019, informou Agência Brasil.",economia,"
        Brasil exporta US$ 14,2 bi para países árabes e apenas US$ 321 milhões para Israel
          ","Dados oficiais do Ministério da Economia comprovam o risco para exportações brasileiras que a decisão do presidente Jair Bolsonaro de abrir um escritório de negócios em Jerusalém, anunciado nesta segunda-feira, 1, durante sua viagem oficial a Israel; em 2018, o Brasil exportou US$ 14,223 bilhões para os países do Oriente Médio, sem contar Israel (Emirados Árabes, Turquia, Egito, Arábia Saudita, Irã, Palestina, Bahrein, Catar, Chipre, Iêmen, Jordânia, Kuwait, Líbano e Omã e Síria); este montante representa 5,92% do total das exportações brasileiras; já para Israel, o Brasil exportou US$ 321 milhões no ano passado","1 de Abril de 2019 às 21:46
            ",
247 -,https://www.brasil247.com/pt/247/economia/388919/Cai-posi%C3%A7%C3%A3o-do-Brasil-no-com%C3%A9rcio-mundial.htm," ""O Brasil continua a perder espaço entre os maiores exportadores do mundo"", informa de Genebra o jornalista Jamil Chade. ""Dados da Organização Mundial do Comércio (OMC) revelam que, mesmo com um aumento de vendas, o Brasil caiu do 26º para o 27º lugar entre os maiores exportadores do mundo em 2018. Entre os importadores, o País passou da 29ª para a 28ª posição, destaca.
""No total, o Brasil exportou US$ 240 bilhões e viu um aumento de 35% de suas vendas para a China. Em grande parte, essa venda foi composta pela soja, substituindo o produto americano. Mas, ainda assim, o Brasil caiu no ranking e foi superado pelo Vietnã, além de Malásia, Arábia Saudita e outras economias"".
""Em termos de participação no mercado internacional, o Brasil manteve uma fatia de 1,2%, a mesma taxa estagnada desde 2016. Hoje, Polônia, Austrália ou Tailândia já exportam mais que o Brasil ao mundo. O País, que chegou a ser o 22º maior exportador do mundo, previa estar entre os 20 primeiros no ranking internacional, que nunca ocorreu. Nessa classificação da OMC, a líder é a China, com US$ 2,4 trilhões em vendas em 2018. Os americanos aparecem com US$ 1,6 trilhão"".
Na avaliação do diretor-geral da OMC, Roberto Azevedo, os resultados mostram que o Brasil precisa ter uma ""maior participação e maior integração na economia mundial"".
Leia mais",economia,"
        Cai posição do Brasil no comércio mundial
          ","""O Brasil continua a perder espaço entre os maiores exportadores do mundo"", informa de Genebra o jornalista Jamil Chade. ""Dados da Organização Mundial do Comércio (OMC) revelam que, mesmo com um aumento de vendas, o Brasil caiu do 26º para o 27º lugar entre os maiores exportadores do mundo em 2018. Entre os importadores, o País passou da 29ª para a 28ª posição, destaca","2 de Abril de 2019 às 08:45
            ",
247 -,https://www.brasil247.com/pt/247/economia/388912/Com%C3%A9rcio-mundial-vai-desacelerar-em-2019-prev%C3%AA-OMC.htm," O crescimento do comércio mundial de mercadorias deve registrar uma desaceleração em 2019, anunciou nesta terça-feira (2) a Organização Mundial do Comércio (OMC), que considera urgente solucionar as ""tensões"" comerciais.
Em setembro, a OMC já havia reduzido a previsão de crescimento do comércio mundial (em volume) para 2019 a 3,7%. A nova revisão, divulgada nesta terça-feira, é de um crescimento de 2,6%.
""É cada vez mais urgente que resolvamos as tensões"", afirmou o diretor da organização, o brasileiro Roberto Azevedo, na apresentação anual das perspectivas comerciais no planeta.
A OMC indica ainda que, mesmo com um aumento de vendas, o Brasil caiu do 26º para o 27º lugar entre os maiores exportadores do mundo em 2018. Entre os importadores, o País passou da 29ª para a 28ª posição.
Com informações da AFP",economia,"
        Comércio mundial vai desacelerar em 2019, prevê OMC
          ","O crescimento do comércio mundial de mercadorias deve registrar uma desaceleração em 2019, anunciou nesta terça-feira (2) a Organização Mundial do Comércio (OMC), que considera urgente solucionar as ""tensões"" comerciais","2 de Abril de 2019 às 08:24
            ",
247,https://www.brasil247.com/pt/247/economia/388926/Desemprego-explode-mas-a-culpa-%C3%A9-do-IBGE-diz-Jair-Bolsonaro.htm," - O presidente Jair Bolsonaro voltou a criticar a metodologia empregada pelo Instituto Brasileiro de Geografia e Estatística, o IBGE, para medir a taxa de desemprego no País. Segundo dados divulgados pelo órgão, o índice aumentou para 12,4% no trimestre encerrado em fevereiro, atingindo 13,1 milhões de pessoas. O percentual era de 11,6% no trimestre anterior. De acordo com o instituto, a alta representa a entrada de 892 mil pessoas na população desocupada.
""Com todo respeito ao IBGE, essa metodologia, em que pese ser aplicada em outros países, não é a mais correta. (...) Tenho dito aqui, fui muito criticado, volto a repetir, não interessam as críticas. Tem de falar a verdade"", afirmou o chefe do Planalto à Record nesta segunda-feira (1).
""Como é feita hoje em dia a taxa? Leva-se em conta quem está procurando emprego. Quem não procura emprego, não está desempregado. (...) Então, quando há uma pequena melhora, essas pessoas que não estavam procurando emprego, procuram, e, quando procuram e não acham, aumenta a taxa de desemprego. É uma coisa que não mede a realidade. Parecem índices que são feitos para enganar a população"", acrescentou.
De acordo com o presidente, ""é fácil ter a metodologia precisa no tocante à taxa de desemprego. É você ver dados bancários, dados junto à Secretaria de Trabalho, quantos empregos geramos a mais ou a menos no mês"".
Em outubro do ano passado, depois de eleito presidente, Bolsonaro disse à TV Bandeirantes que pretendia mudar a metodologia da entidade para calcular a taxa de desemprego porque os beneficiários do Bolsa Família são contabilizados como empregados.
Em nota, o IBGE afirmou na época que o levantamento segue padrões internacionais. O instituto também negou que beneficiários do Bolsa Família não são considerados empregados.",economia,"
        Desemprego explode, mas a culpa é do IBGE, diz Jair Bolsonaro
          ","Após o IBGE divulgar uma explosão no desemprego, que atinge agora 13,1 milhões de pessoas (no trimestre encerrado em fevereiro), o presidente Jair Bolsonaro voltou a culpar o IBGE. Para ele, a questão não é a economia, mas a metodologia empregada pela instituição para medir a taxa; quase um milhão de pessoas somaram-se ao exército da população desocupada; mesmo reconhecendo que a metodologia do IBGE é utilizada internacionalmente, Bolsonaro acusou o instituto: ""Parecem índices que são feitos para enganar a população""","2 de Abril de 2019 às 09:29
            ",
Reuters,https://www.brasil247.com/pt/247/economia/388975/Bolsonaro-segue-cartilha-dos-EUA-e-fala-em-reduzir-impostos-para-empresas.htm," - A equipe econômica chefiada pelo ministro da Economia, Paulo Guedes, está estudando reduzir os impostos sobre as empresas, disse nesta terça-feira o presidente Jair Bolsonaro durante visita a Israel, e citou que após o presidente dos Estados Unidos, Donald Trump, tomar medida semelhante a economia daquele país ganhou grande impulso.
Bolsonaro disse a jornalistas que acompanham sua visita oficial que um dos objetivos de seu governo é desburocratizar a vida das empresas para fazer com que o Brasil suba no ranking de melhores países para se fazer negócios.
No fim de semana, o presidente já havia levantado a ideia de reduzir os impostos sobre as empresas em uma publicação no Twitter.
Também na semana passada, Guedes disse que o governo estuda tributar lucros e dividendos como forma de compensar a redução dos impostos sobre as empresas.
Por Eduardo Simões, em São Paulo",economia,"
        Bolsonaro segue cartilha dos EUA e fala em reduzir impostos para empresas
          ","A equipe econômica chefiada pelo ministro da Economia, Paulo Guedes, está estudando reduzir os impostos sobre as empresas, disse o presidente Jair Bolsonaro durante visita a Israel, e citou que após o presidente dos EUA, Donald Trump, tomar medida semelhante a economia daquele país ganhou grande impulso; na semana passada, Guedes disse que o governo estuda tributar lucros e dividendos como forma de compensar a redução dos impostos sobre as empresas","2 de Abril de 2019 às 15:05
            ",
247 -,https://www.brasil247.com/pt/247/poder/388501/Gleisi-discutir-afastamento-de-Bolsonaro-seria-%E2%80%9Ccoisa-de-semigolpista%E2%80%9D.htm," A presidenta nacional do PT, deputada Gleisi Hoffmann (PR), se posicionou contra uma possível discussão de afastar o presidente Jair Bolsonaro.
Para ela, isso seria uma atitude de ""semigolpista"". ""Nós questionamos a eleição do Bolsonaro pela forma como ele foi eleito, com a prisão do Lula, fake news, mas tem uma regra no país. Agora, quem o colocou lá já está falando em afastá-lo, porque tem interesse que algumas coisas andem mais rápido, como a reforma da Previdência"", disse.
A declaração foi publicada pela 
Folha de S.Paulo
, que noticiou que ela foi dita durante uma agenda com deputados do PT de Minas Gerais, nesta quinta-feira (28), em Belo Horizonte.",poder,"
        Gleisi: discutir afastamento de Bolsonaro seria “coisa de semigolpista”
          ","""Nós questionamos a eleição do Bolsonaro pela forma como ele foi eleito, com a prisão do Lula, fake news, mas tem uma regra no país. Agora, quem o colocou lá já está falando em afastá-lo, porque tem interesse que algumas coisas andem mais rápido, como a reforma da Previdência"", diz ela.","28 de Março de 2019 às 21:52
            ",
247 –,https://www.brasil247.com/pt/247/poder/388637/Despreparo-de-Bolsonaro-torna-o-parlamentarismo-uma-op%C3%A7%C3%A3o-real-diz-Singer.htm,coluna,poder,"
        Despreparo de Bolsonaro torna o parlamentarismo uma opção real, diz Singer
          ","""O despreparo do atual ocupante do Planalto ainda não ocasionou uma perda generalizada para os detentores de capital. Porém os sinais de que o eleito começa a ficar sem governabilidade se avolumam, causando preocupação de médio prazo entre os donos do dinheiro"", diz o cientista político André Singer. Por isso, diz ele, voltou a circular uma hipótese que vai crescer na próxima rodada de dificuldades presidenciais. ""Trata-se da perene proposta de implantar o regime parlamentarista no Brasil""","30 de Março de 2019 às 07:39
            ",
247 - ,https://www.brasil247.com/pt/247/poder/388553/C%C3%A9sar-Maia-Bolsonaro-brinca-de-presidir-o-pa%C3%ADs-Est%C3%A1-na-hora-de-parar-com-isso.htm,"Em meio à tensão política entre o presidente da Câmara, Rodrigo Maia (DEM-RJ), e o presidente Jair Bolsonaro, o ex-prefeito e atual vereador do Rio de Janeiro, César Maia, pai do deputado, jogou lenha na fogueira ao criticar o ""amadorismo dos atuais donos do poder"". ""Bolsonaro não é um personagem capaz de segurar a liderança desse processo [da reforma da Previdência]"". ""Ele está brincando de presidir o país, e está na hora de parar a brincadeira"", disse César Maia em entrevista à revista 
Época
.
""Bolsonaro não é um personagem capaz de segurar a liderança desse processo. Agora, será que ele faz esse raciocínio e dá importância a isso? Foi ao cinema nesta semana com a esposa... No fundo, faz isso porque sabe que pode ser aplaudido lá. Ele é um líder sindical dos policiais e dos militares, e assim continua se comportando"", disparou.
Na semana passada, a tensão entre o Legislativo e o Executivo voltou a subir após a prisão do ex-ministro Moreira Franco, padrasto da mulher de Rodrigo Maia, em um desdobramento da Lava Jato. A crise foi insuflada pelo vereador Carlos Bolsonaro, filho do presidente, que usou sua conta no Twitter para insinuar que o presidente da Câmara estaria com medo das investigações feitas pela Polícia Federal. ""Por que o presidente da Câmara anda tão nervoso?"", escreveu.
Para César Maia, a influência dos filhos de Bolsonaro junto ao governo resultaram em ""um quarto vetor. O vetor dispersivo. Geram curto-circuito, atrapalham, mas nada grave. Um fala uma besteira, outro fala outra, o Olavo (de Carvalho), que também é desse vetor, fala mais uma... Mas não é o principal"", ressaltou.
 ",poder,"
        César Maia: Bolsonaro brinca de presidir o país. Está na hora de parar com isso
          ","Em meio à tensão política entre o presidente da Câmara, Rodrigo Maia (DEM-RJ), e o presidente Jair Bolsonaro, o ex-prefeito e atual vereador do Rio de Janeiro, César Maia, pai do deputado, jogou lenha na fogueira ao criticar o ""amadorismo dos atuais donos do poder""; ""Bolsonaro não é um personagem capaz de segurar a liderança desse processo [da reforma da Previdência]"". ""Ele está brincando de presidir o país, e está na hora de parar a brincadeira"", disse","29 de Março de 2019 às 10:39
            ",
Rede Brasil Atual,https://www.brasil247.com/pt/247/economia/388999/Justi%C3%A7a-volta-a-decidir-contra-medida-que-tenta-inviabilizar-financiamento-sindical.htm," -
 O Tribunal Regional do Trabalho da 2ª Região (TRT-2), que inclui a Grande São Paulo e a Baixada Santista, deu mais uma decisão favorável a um sindicato de trabalhadores para desconto de contribuições em folha de pagamento, contrariando a Medida Provisória (MP) 873, que admite apenas a possibilidade de boleto bancário. Desta vez, a desembargadora Ivete Ribeiro manteve decisão de primeira instância, com liminar para o Sindicato dos Petroleiros (Sindipetro) do Litoral Paulista. A Petrobras havia entrado com mandado de segurança, negado pela Justiça.
Em meados de março, a Petrobras havia informado os sindicatos que seguiria a determinação da MP 873, permitindo apenas descontos via boleto e autorizados previamente. As entidades passaram a recorrer à Justiça para manter o desconto em folha e conseguiram várias liminares, assim como outras categorias profissionais. O Sindipetro do Litoral Paulista havia obtido liminar na 6ª Vara do Trabalho de Santos. A empresa recorreu, e agora a decisão foi ratificada em segunda instância.
Na semana passada, o vice-presidente judicial do TRT-2, desembargador Rafael Pugliese, havia decidido a favor do Sindicato dos Motoristas de São Paulo. Para ele, a medida provisória atingia o princípio da liberdade sindical.
Agora, a desembargadora Ivete Ribeiro afirmou que – além de propiciar aumento de demandas judiciais –, a medida provisória vai contra a Lei 13.467, de ""reforma"" trabalhista, que privilegia o negociado sobre o legislado. ""Entendo que, por ser a entidade sindical a titular do crédito, nada mais correto do que permitir a ela a escolha do meio de cobrança, seja por acordo com a empresa ou com o sindicato da categoria econômica, através da liberdade negocial instaurada no sistema jurídico"", afirmou em sua decisão.",economia,"
        Justiça volta a decidir contra medida que tenta inviabilizar financiamento sindical
          ","Tribunal Regional do Trabalho da 2ª Região (TRT-2) deu mais uma decisão favorável a um sindicato de trabalhadores para desconto de contribuições em folha de pagamento, contrariando a Medida Provisória (MP) 873, que admite apenas a possibilidade de boleto bancário","2 de Abril de 2019 às 18:39
            ",
"Por Rute Pina, no ",https://www.brasil247.com/pt/247/poder/388722/%E2%80%9CNingu%C3%A9m-respeita-quem-se-coloca-de-joelhos%E2%80%9D-diz-Dilma-sobre-submiss%C3%A3o-aos-EUA.htm,"Brasil de Fato
 –
 Em um momento de transição tecnológica e reposicionamento internacional, o Brasil está cada vez mais defasado e perde influência. A leitura é da ex-presidenta Dilma Rousseff (PT), que afirma que a política externa de subserviência do governo de Jair Bolsonaro (PSL) aos EUA vai aprofundar a desigualdade entre os países.
""Ficamos para trás porque países como o nosso precisam do Estado para compensar o que tem de atraso, como fizeram os chineses e os russos"", afirmou Dilma. ""Os EUA não vão transferir conhecimento [tecnológico] para o Brasil. Essa é uma política cega de atrelamento. E desrespeitosa. Ninguém respeita quem se coloca de joelhos"", afirmou a petista.
A ex-presidenta fez duras críticas à política externa brasileira pouco antes de Bolsonaro embarcar, neste sábado (30), para Israel. O presidente visita o primeiro-ministro de Israel, Benjamin Netanyahu, um dos principais aliados estadunidenses.
Dilma esteve em uma plenária na Escola Nacional Florestan Fernandes (ENFF), em Guararema (SP), onde cerca de 300 militantes estão reunidos para a 3ª Conferência Nacional da Frente Brasil Popular. O evento vai debater a construção de uma frente ampla de resistência contra o novo governo.
Militantes na mesa de abertura da conferência da Frente Brasil Popular. Foto: Guilherme Gondolfi
""O golpe de 2016 não foi só feito porque ganhamos quatro eleições presidenciais seguidas, mas para enquadrar o país econômica, social e politicamente"", sintetizou Dilma, na abertura da conferência.
O processo de transição tecnológica, segundo a ex-presidente, está ocorrendo — e já tem seus frutos. ""Tivemos o impacto dos algoritmos nas eleições de 2018. Eles vivem de dados. E quanto mais dados, melhor os algoritmos. Esse enfrentamento está sendo travado pelos EUA, de um lado, e a China, do outro"", analisou a ex-presidenta.
No evento, Rousseff lembrou ainda da prisão do ex-presidente Luiz Inácio Lula da Silva, que completa um ano na próxima semana, em 7 de abril. ""Todo o golpe tem que se reproduzir, ele não pode parar no ato inicial, tem que ter mais atos. E o obstáculo era Lula.""
Presente no evento, o ex-embaixador Samuel Pinheiro Guimarães afirmou que o Brasil virou um peão na mão do governo republicano de Donald Trump, presidente dos EUA. ""O Trump não é maluco. Ele segue um projeto de reorganização do mundo"", pontuou.
Já o vice-presidente do PCdoB, Walter Sorrentino, afirmou que a reação dos EUA à emergência de novas hegemonias internacionais é central para entender o posicionamento político do governo Bolsonaro.
""Já estamos em meio a uma guerra multidimensional e de longa duração. Trata-se de uma estratégia de distância dos EUA para o cerco à China, semelhante ao cerco à URSS. O Brasil está dentro desse cenário"", avaliou.
""Estamos sendo afastados dos Brics, da China e a da integração regional da América Latina. A Venezuela é o pivô teste de estresse de Trump para forçar o doutrinamento dos países e alinhamento com o governo estadunidense"", disse.
Destruição da previdência
Dilma também caracterizou como ""gravíssima"" a proposta de reforma da Previdência de Jair Bolsonaro, e afirmou que o sistema, como existe hoje, é um importante mecanismo de redução da desigualdade social.
""Quando se aumenta a contribuição para a Previdência, se estende democraticamente uma rede de proteção já construída, que era a previdência da seguridade social. E nossos governos tentaram acelerar esse processo por meio da formalização das pessoas [no mercado de trabalho]"".
""A única negociação é não tocar nela. Mas eles não querem as reformas neoliberais apenas, mas as transformações mais reacionárias. E aí não há como negociar. Não há negociação entre o pescoço e a guilhotina"", finalizou a ex-presidenta.
O deputado federal Alexandre Padilha (PT-SP) também afirmou que a luta contra alterações na Previdência é o tema central no próximo período. O ministro da Economia, Paulo Guedes, esteve na Comissão de Assuntos Econômicos do Senado nesta quarta-feira (27) para apresentar o projeto aos parlamentares. Ele deve ir à Câmara dos Deputados na próxima semana.
""Eu não chamo aquilo de reforma. A proposta deles é uma destruição de tudo o que a Constituição estabeleceu"", ressaltou. ""Mas não podemos transformar a luta contra a previdência como uma sequência de atos. Temos que conversar com a população"", defendeu.
A 3ª Conferência Nacional da Frente Brasil Popular, que reúne mais de 50 entidades, entre movimentos populares, partidos políticos e sindicatos, ocorre até este domingo (31).",poder,"
        “Ninguém respeita quem se coloca de joelhos”, diz Dilma sobre submissão aos EUA
          ","Em conferência, ex-presidenta criticou política externa submissa e afirmou que golpe enquadrou Brasil ""geopoliticamente""; leia reportagem de Rute Pina, no Brasil de Fato","31 de Março de 2019 às 07:50
            ",
"Por Carlos Hortmann, para o 247 -",https://www.brasil247.com/pt/247/poder/388867/Ciro-Gomes-%E2%80%9CBolsonaro-%C3%A9-um-menino-de-13-anos-a-governar-o-Brasil%E2%80%9D.htm," Ex-ministro e presidenciável nas últimas eleições brasileiras, Ciro Gomes (PDT) passou mais uma vez por Lisboa, Portugal, a convite do Núcleo de Estudantes Luso-brasileiro (NELB) da Faculdade de Direito da Universidade de Lisboa, a fim de proferir uma aula-debate. Pouco antes de sua fala, ele concedeu uma brevíssima entrevista coletiva, no qual o Brasil 247 participou. Na ocasião, ele disse que ""Bolsonaro é um imbecil. Um menino de 13 anos a governa o Brasil no olho do furação por meio do Twitter.""
Questionado sobre a proposta do presidente, Jair Bolsonaro, de comemorar o golpe militar de 1964, Ciro respondeu que Bolsonaro só tem mostrado sua vocação nazi-fascista. Pois estaria, em sua avaliação, tentando distrair a população dos reais problemas do Brasil, como ter 13 milhões de desempregados e mais de 30 milhões de trabalhadores vivendo na informalidade. Segundo Ciro Gomes, porém, o presidente age de tal forma a fim de manter sua militância política, principalmente na internet, ativa e unida.
Sobre a viagem de Bolsonaro aos Estados Unidos, definiu como ""uma vergonha"". O presidente brasileiro se apresentou como um serviçal dos norte-americanos, principalmente na questão da Venezuela, declarou Ciro. Para o ex-ministro, o entreguismo do governo Brasileiro, como ceder a base de Alcântara aos EUA, viola a Constituição. O ex-governador do Ceará completou dizendo que ""Bolsonaro também foi passar vergonha no Chile ao elogiar a ditadura de Pinochet"".
Inquirido se a prisão do ex-presidente Michel Temer teria sido uma resposta da Java Jato às recentes decisões do STF, declarou que a Lava Jato ""não se tornou um poder paralelo apesar das suas contradições e erros os quais denunciei a época. Mas ela prestou um bom serviço ao Brasil, apesar de sofrermos o trauma da prisão do presidente Lula."" O lado mais positivo da Lava Jato, segundo Ciro Gomes, é o fato de que velhos corruptos da política brasileira estão presos, como Geddel Vieira Lima, Eduardo Cunha e entre outros. Para ele, podemos dizer, portanto, que há um benefício da operação para o povo brasileiro, por mais traumas e defeitos que existam.
Sobre a elite brasileira, especificamente a rentista, Ciro Gomes disse que ela só tem preocupação com o seu bolso, e não com o país. Por isso é urgente, ressaltou Ciro, alterar a economia política dos últimos 26 anos. Para isso, acrescentou, é necessário redesenhar o pacto federativo/institucional brasileiro e a política de tributária.
Questionado se será candidato a presidente em 2022, respondeu: ""vou pensar cem vezes, mas continuo a estudar e a lutar pelo nosso Brasil"". ",poder,"
        Ciro Gomes: “Bolsonaro é um menino de 13 anos a governar o Brasil”
          ","Em Lisboa, o ex-ministro declarou que ""Bolsonaro é um imbecil. Um menino de 13 anos a governa o Brasil no olho do furação por meio do Twitter""; o ex-ministro criticou a entrega feita por Bolsonaro a Donald Trump e seu gesto de exaltação do golpe militar de 1964","1 de Abril de 2019 às 17:24
            ",
247 -,https://www.brasil247.com/pt/247/poder/388764/Pimenta-com-escrit%C3%B3rio-em-Jerusal%C3%A9m-Bolsonaro-desagrada-Israel-e-povos-%C3%A1rabes.htm," O deputado Paulo Pimenta, líder do PT na Câmara, criticou a decisão anunciada neste sábado, 31, pelo presidente Jair Bolsonaro de abrir um escritório de negócios em Jerusalém, ao invés de transferir a embaixada brasileira que fica em Tel Aviv. 
""Bolsonaro é um bufão que põe em risco dois séculos da nossa tradição diplomática de promover paz e respeito entre os povos. Prometeu abrir embaixada em Jerusalém e recuou. Vai desagradar Israel com a quebra da promessa e segue desagradando povos árabes com a provocação gratuita"", disse Pimenta pelo Twitter. 
Leia também reportagem da agência Reuters sobre o assunto: 
Brasil decide abrir escritório em Jerusalém, não fala em mudança de embaixada
BRASÍLIA/JERUSALÉM (Reuters) -
 O presidente Jair Bolsonaro anunciou neste domingo, durante visita a Israel, a abertura de um escritório em Jerusalém para promoção do comércio, tecnologia e inovação, mas não mencionou a possibilidade de mudança de endereço da embaixada brasileira.
Segundo uma fonte com conhecimento direto do assunto, a delegação brasileira chegou a estudar a classificação da abertura do escritório ""como parte de sua embaixada em Israel"", mas a fala oficial de Bolsonaro não fez essa menção.
""Agora há pouco tomamos a decisão final, ouvindo inclusive o nosso general Augusto Heleno, ministro de Estado (do Gabinete de Segurança Institucional), em criar aqui, abrir em Jerusalém o escritório de negócios voltado para ciência, tecnologia e inovação"", disse Bolsonaro em declaração conjunta ao lado do primeiro-ministro de Israel, Benjamin Netanyahu.
Já o premiê israelense afirmou esperar que a medida seja um primeiro passo para a mudança da embaixada brasileira para Jerusalém.
Filho do presidente, o deputado federal Eduardo Bolsonaro (PSL-SP) escreveu no Twitter que esta era a intenção do governo.
""É o 1º passo para a mudança definitiva da embaixada. Vale lembrar que os EUA aprovaram nos anos 90 durante presidência de Bill Clinton essa mudança de embaixada, mas só após nove meses de governo Trump ela foi concluída. Estamos nos rumo certo"", disse.
Hoje, a embaixada brasileira está em Tel Aviv, onde estão as representações diplomáticas em Israel de praticamente todos os países.
Tanto Bolsonaro quanto Netanyahu destacaram a assinatura de acordos em suas falas, relacionados a áreas como piscicultura, tecnologia, segurança e agricultura. Bolsonaro também agradeceu a ajuda enviada por Israel para o resgate de vítimas em Brumadinho (MG), onde o rompimento de uma barragem de rejeitos da Vale deixou mais de 200 mortos no fim de janeiro.
Na última quinta-feira, Bolsonaro já havia dito que o governo brasileiro poderia abrir um escritório de negócios em Jerusalém, em vez de transferir a embaixada em Israel para a cidade, como chegou a anunciar mais de uma vez.
O aparente recuo em relação à mudança da embaixada de Tel Aviv para Jerusalém —um assunto sensível na região e que desagrada os países árabes, grandes importadores de carne de aves do Brasil— vem com a resistência dos militares do governo e da equipe econômica, que teme as consequências para as exportações brasileiras.
Quando ainda no Brasil, Bolsonaro não descartou totalmente a transferência da embaixada ao lembrar que o presidente dos Estados Unidos, Donald Trump, levou nove meses para tomar a decisão final de mudar a embaixada norte-americana de Tel Aviv para Jerusalém.",poder,"
        Pimenta: com escritório em Jerusalém, Bolsonaro desagrada Israel e povos árabes
          ","O deputado Paulo Pimenta, líder do PT na Câmara, criticou a decisão anunciada neste sábado, 31, pelo presidente Jair Bolsonaro de abrir um escritório de negócios em Jerusalém, ao invés de transferir a embaixada brasileira que fica em Tel Aviv; ""Bolsonaro é um bufão que põe em risco dois séculos da nossa tradição diplomática de promover paz e respeito entre os povos. Prometeu abrir embaixada em Jerusalém e recuou. Vai desagradar Israel com a quebra da promessa e segue desagradando povos árabes com a provocação gratuita"", disse Pimenta pelo Twitter","31 de Março de 2019 às 16:05
            ",
247,https://www.brasil247.com/pt/247/brasil/389030/Em-jantar-empres%C3%A1rios-relatam-%E2%80%98expectativa-desanimada%E2%80%99-com-Bolsonaro.htm," - Um grande número de empresários se reuniu nesta terça-feira (2) em São Paulo e, segundo um dos anfitriões, o clima é de ""expectativa desanimada"", com o governo do presidente Jair Bolsonaro. A informação é da 
Coluna do Estadão
.
De acordo com o empresariado, as dificuldades de articulação da Previdência e as viagens do presidente aos Estados Unidos e a Israel demonstram que ele ainda não compreendeu qual é a agenda prioritária para o País.
Durante o encontro, o ministro-chefe da Casa Civil, Onyx Lorenzoni, foi destaque negativo. Não coordena o governo nem articula a relação dele com o Congresso, seria a interpretação de alguns empresários.",brasil,"
        Em jantar, empresários relatam ‘expectativa desanimada’ com Bolsonaro
          ","Um grande número de empresários se reuniu em São Paulo e, segundo um dos anfitriões, o clima é de ""expectativa desanimada"", com o governo do presidente Jair Bolsonaro; durante o encontro, o ministro-chefe da Casa Civil, Onyx Lorenzoni, foi destaque negativo; Não coordena o governo nem articula a relação dele com o Congresso, seria a interpretação de alguns empresários","3 de Abril de 2019 às 07:38
            ",
